TS1	TS2	TS3	TS4	TS5
-1.780692052	-0.802800499	1.132636297	1.52937375	-10.69901
-1.759659109	-1.498767788	1.003886841	-1.80488241	-9.69657
-1.337455513	-0.284483614	-0.900136883	-1.46902958	-8.43681
-1.23264543	-0.314352979	1.744468726	0.39544251	-9.16005
-2.828114417	1.170421711	-0.027659828	0.55117083	-9.88228
-1.203745486	2.780609474	-2.252091826	-0.29597948	-10.56879
-2.505095284	1.630957254	-0.136789618	0.1484711	-10.22679
-1.724754719	-0.432606079	-1.645835516	0.95984598	-9.40002
-2.172822767	-0.212960914	0.296197525	1.64695316	-8.63287
-1.773778888	0.111530959	-1.824485165	1.09111252	-8.07596
-0.493860294	-0.184844565	-0.031001367	0.31534372	-6.59843
-0.966136986	0.663147289	1.036712205	1.18302809	-5.82275
-0.390088651	-2.034480879	-0.817350383	2.32766128	-5.25233
-1.592001219	-3.015534798	0.031430251	2.67904944	-3.57752
-1.639497641	0.835531157	-0.600764637	3.23890487	-4.20489
-1.898785384	-0.827643212	0.327086312	5.30428909	-4.37708
-2.550591186	-0.590071195	-3.51297179	6.75631397	-4.08942
-0.726085582	0.277924849	-0.582828886	6.3261781	-4.20125
-3.239445264	-1.377638763	0.185615339	5.34879823	-3.39773
-1.276243898	-1.291204485	-1.349136092	4.77416323	-4.16604
-0.101529896	-2.490252005	0.551032722	5.41007474	-3.69220
1.571323237	-1.356595499	-2.808982224	7.63099339	-3.20784
-0.717508529	-1.161297451	0.32648488	8.71936921	0.23891
0.327597031	-1.355694466	1.033939721	7.99762631	1.79092
2.036437495	-0.557089463	-0.906945443	7.67459326	3.67394
1.090031922	-1.63980576	-1.573192388	7.63040039	4.72620
1.516912321	0.745710147	1.285746654	7.4911827	3.20546
0.643840754	2.284178731	0.126689218	7.53718598	1.74277
2.317560685	-0.842316874	-0.063075922	7.22407127	0.09146
1.645266249	-2.945493223	-0.365886779	7.30450989	1.59107
0.686545651	0.208808363	1.4885442	9.3966845	2.89127
1.015565484	-1.465520608	1.095696056	9.80238218	3.35356
0.005185661	-1.575237496	-1.641698176	6.95086819	3.61850
-1.453885349	-0.503429207	-0.272276745	3.55767195	3.19886
-0.330376487	0.224565368	-0.817023094	1.19874871	3.04765
0.305630313	2.324016044	-0.09269584	0.9425808	2.25394
-0.327856872	-0.87488177	-0.830600558	1.108224	3.42609
2.117919837	-0.0515948	1.985216751	1.75904923	2.53167
0.385740052	1.183653533	0.24265102	1.98493174	1.39682
1.01906149	1.985777814	-0.121569296	0.58671998	0.01451
0.763814438	1.248020364	-0.291534765	0.59293734	0.74616
0.003108801	-0.218912691	0.657781848	-0.39719939	1.57230
-0.345834231	-0.297512519	0.406722514	-2.13244187	3.35668
-1.360140922	-1.142301325	-0.201013756	-3.53036134	2.58074
-0.341902013	-1.381964332	-1.586023428	-3.14946983	-1.20227
-0.679089826	0.194847333	1.006983829	-2.91756459	-3.38606
0.111445718	-1.055573027	-0.962763956	-3.80609531	-4.97145
0.591948591	-0.399553376	1.515608669	-2.09894292	-1.90344
0.798793246	1.556813006	0.246509129	0.62500151	-2.85351
-0.198495442	0.685046257	0.096442487	1.94178917	-3.75730
0.802178687	1.803741483	-1.025197491	3.17969335	-5.16927
-0.557687529	-0.510095958	0.025081642	3.03885628	-5.54575
1.592444407	-1.168952657	-0.190016758	-0.23323287	-4.17092
0.549530319	-0.809294749	-0.294851008	-3.07182177	-2.88610
0.807067972	0.646605804	-0.299341539	-4.10138018	-1.97686
2.8655801	0.814488226	-0.007767593	-2.15091356	-1.62843
3.077709085	-0.832897562	-0.19305331	0.09023264	-2.04540
3.57889048	-0.004834202	-0.946176025	0.46682805	-2.70793
4.406670638	1.833228411	-0.898243183	-0.52504583	-5.52630
5.080696461	-0.652205244	0.212729004	-2.11056659	-5.59925
4.928215669	-0.817980129	1.454738236	-1.64078168	-6.92943
6.376844951	-0.234475656	-1.355879896	-2.56661725	-5.51153
4.447385817	-0.208612876	-0.257319825	-5.45803629	-6.71644
4.019957843	0.282036759	-2.067789579	-5.15024894	-6.00126
3.590265403	-0.186239912	-0.516737394	-4.37479068	-5.76975
4.807818237	-2.075651302	-0.192289716	-5.10287044	-4.85873
5.106031037	-0.916248358	1.326289015	-5.32904199	-5.60069
4.865252722	1.132579355	0.349885541	-4.12382685	-5.30053
4.184168069	-1.338881804	-1.899222642	-2.29564042	-4.86778
4.316136606	-0.712849178	0.586463343	-2.1157241	-3.76143
3.416995811	1.296566374	1.322704143	-3.56975257	-3.54148
3.132719388	1.922877834	-0.962183557	-5.9008063	-3.24195
3.840276276	0.088904703	0.709163135	-7.05853956	-2.71813
1.760712632	-0.014577475	-1.49332873	-7.71308658	-3.09898
1.636428141	0.214090444	-1.139711805	-8.87747809	-2.25925
2.489376963	0.608069807	-0.867689824	-8.73447661	-2.30143
3.12844962	-0.502913452	0.885406399	-8.61108348	-2.57345
3.162440042	-0.819318474	0.067732782	-8.38738062	-3.58095
2.598551436	1.350025714	1.251655735	-8.41729981	-5.72530
3.036951135	0.66565931	-0.264973993	-9.1072194	-4.93725
3.56471695	-0.109769669	-2.15197686	-9.32233289	-6.43481
2.027905099	0.169518217	1.104015158	-8.62245791	-5.55187
2.115910895	-3.197096429	-0.414902104	-6.98889811	-4.71919
2.098785125	-0.100102448	-0.810894723	-6.9906598	-3.84317
2.655880205	2.965156266	0.844879998	-6.95385235	-6.36161
3.359887341	1.202480844	0.923635428	-6.52393505	-5.88066
2.888517736	0.384858489	1.378337024	-7.08123538	-5.21148
3.701435275	-0.076915781	-0.11972254	-6.84152588	-4.08213
3.56097258	-1.507760943	-2.16266195	-5.66913719	-4.28299
1.494682233	0.397873415	-1.809366099	-4.42393813	-5.27043
1.872145057	1.963126079	0.05029286	-1.99589268	-4.02053
1.806622508	-1.917579716	-0.92905365	-1.5990214	-2.47129
2.206636864	-0.338418876	0.195018087	-2.523727	-1.53692
2.082191279	3.152994893	0.902331567	-2.40054802	-0.94860
1.264482725	-0.794994717	1.075504482	-2.30731163	-0.07198
1.555649652	-1.064174984	2.045745687	-2.44840381	0.04101
2.095449429	-0.215737248	-0.859994078	-1.85996944	-2.58137
2.29326075	1.608082144	0.382309175	-0.69525571	-4.65182
3.047882239	0.729061472	0.416714971	-0.72898632	-5.59335
2.092780771	0.321999484	1.261203969	-0.84474847	-5.38667
1.820425223	0.400855603	-0.556463556	-0.62993738	-5.76636
1.582515637	-0.136102946	-0.866632077	-0.90043189	-5.97527
0.441907128	3.201903255	-1.551430526	-0.29936642	-6.46069
-0.297303954	0.903896415	-0.484098929	-1.60414855	-8.30996
0.157640003	-3.085816919	-0.061857404	-1.55632257	-8.92615
-0.22697919	1.007487909	2.449741335	-0.11669076	-9.18106
-1.182131759	1.589226283	1.922587963	0.04617005	-8.76886
-1.188999779	-0.986507451	1.570559097	1.35108385	-9.50455
-0.103553047	-1.564877109	-1.423194667	1.5481053	-9.84603
-1.619221449	0.814906013	-0.375762466	1.142784	-9.93473
